"","series","episode","first_name","last_name","signature_bake","technical","show_stopper","result","baker_age","baker_occupation","hometown"
"615",6,8,"Nadiya","Hussain","Rose Pistachio and Mocha Hazelnut Horns",1,"Bubble Gum and Peppermint Cream Religieuse à l'ancienne","STAR BAKER",30,"Full-time mother","Leeds / Luton"
"616",6,8,"Alvin","Magallanes",NA,NA,NA,NA,37,"Nurse","Bracknell, Berkshire"
"617",6,8,"Dorret","Conway",NA,NA,NA,NA,53,"Accountant","Penwortham, Lancashire"
"618",6,8,"Marie","Campbell",NA,NA,NA,NA,66,"Retired","Auchterarder, Perthshire"
"619",6,8,"Mat","Riley",NA,NA,NA,NA,37,"Fire fighter","London"
"620",6,8,"Sandy","Docherty",NA,NA,NA,NA,49,"Child welfare officer","Yeadon, West Yorkshire"
"621",6,8,"Stu","Henshall",NA,NA,NA,NA,35,"Professional musician","Guildford, Surrey"
"622",6,8,"Ugnė","Bubnaityte",NA,NA,NA,NA,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania"
"623",6,9,"Ian","Cumming","Chocolate and Bay Tart",3,"Chocolate Well","IN",41,"Travel photographer","Great Wilbraham, Cambridgeshire"
"624",6,9,"Tamal","Ray","Chocolate New York Pie",2,"Chocolate Bell Tower","IN",29,"Trainee anaesthetist","Manchester"
"625",6,9,"Flora","Shedden","Passion Fruit and Chocolate Tart",1,"Cocoa Carousel","OUT",19,"Art gallery assistant","Dunkeld, Perth and Kinross"
"626",6,9,"Nadiya","Hussain","Peanut Salted Caramel and Chocolate Tart",4,"Peacock in Nan's Door","STAR BAKER",30,"Full-time mother","Leeds / Luton"
"627",6,9,"Alvin","Magallanes",NA,NA,NA,NA,37,"Nurse","Bracknell, Berkshire"
"628",6,9,"Dorret","Conway",NA,NA,NA,NA,53,"Accountant","Penwortham, Lancashire"
"629",6,9,"Marie","Campbell",NA,NA,NA,NA,66,"Retired","Auchterarder, Perthshire"
"630",6,9,"Mat","Riley",NA,NA,NA,NA,37,"Fire fighter","London"
"631",6,9,"Paul","Jagger",NA,NA,NA,NA,49,"Prison governor","Swansea, Wales"
"632",6,9,"Sandy","Docherty",NA,NA,NA,NA,49,"Child welfare officer","Yeadon, West Yorkshire"
"633",6,9,"Stu","Henshall",NA,NA,NA,NA,35,"Professional musician","Guildford, Surrey"
"634",6,9,"Ugnė","Bubnaityte",NA,NA,NA,NA,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania"
"635",6,10,"Ian","Cumming","Elderflower and Lemon & Spiced Buns",2,"Colossal Curvy Carrot Cake","Runner-up",41,"Travel photographer","Great Wilbraham, Cambridgeshire"
"636",6,10,"Tamal","Ray","Cinnamon and Apple & Toffee and Marmalade Iced Buns",3,"Sticky Toffee Pudding Cake","Runner-up",29,"Trainee anaesthetist","Manchester"
"637",6,10,"Nadiya","Hussain","Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers",1,"My Big Fat British Wedding Cake","WINNER",30,"Full-time mother","Leeds / Luton"
"638",6,10,"Alvin","Magallanes",NA,NA,NA,NA,37,"Nurse","Bracknell, Berkshire"
"639",6,10,"Dorret","Conway",NA,NA,NA,NA,53,"Accountant","Penwortham, Lancashire"
"640",6,10,"Flora","Shedden",NA,NA,NA,NA,19,"Art gallery assistant","Dunkeld, Perth and Kinross"
"641",6,10,"Marie","Campbell",NA,NA,NA,NA,66,"Retired","Auchterarder, Perthshire"
"642",6,10,"Mat","Riley",NA,NA,NA,NA,37,"Fire fighter","London"
"643",6,10,"Paul","Jagger",NA,NA,NA,NA,49,"Prison governor","Swansea, Wales"
"644",6,10,"Sandy","Docherty",NA,NA,NA,NA,49,"Child welfare officer","Yeadon, West Yorkshire"
"645",6,10,"Stu","Henshall",NA,NA,NA,NA,35,"Professional musician","Guildford, Surrey"
"646",6,10,"Ugnė","Bubnaityte",NA,NA,NA,NA,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania"
"647",7,1,"Andrew","Smyth","Lemon and Rosemary Drizzle Cake",12,"'Ultimate Indulgence' Mirror Glaze Cake","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"648",7,1,"Benjamina","Ebuehi","Pistachio, Cardamom and Lemon Drizzle Cake",6,"White Chocolate Mirror Glaze with Salted Praline Buttercream","IN",23,"Teaching assistant","South London"
"649",7,1,"Candice","Brown","Raspberry and Rhubarb Drizzle Custard Bundt Cake",5,"Mirror Mirror On The Wall, Who Is The Shiniest Cake Of Them All?","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"650",7,1,"Kate","Barmby","Berry Best Apple and Bramble Drizzle Cake",4,"One Swallow Does Not Make A Summer Cake","IN",37,"Nurse","Brooke, Norfolk"
"651",7,1,"Louise","Williams","Orange Liqueur and Lemonade Drizzle Cake",9,"White Chocolate Trifle Mirror Glaze Cake","IN",46,"Hairdresser","Cardiff"
"652",7,1,"Michael","Georgiou","Lime, Ginger and Honey Drizzle Cake",3,"Matcha Tea Chocolate Mirror Glaze","IN",20,"Student","Durham"
"653",7,1,"Rav","Bansal","Ginger Spice Yuzu Drizzle Cake",8,"Colombian Mocha Mirror Glaze Cake","IN",28,"Student support","Erith"
"654",7,1,"Selasi","Gbormittah","Citrus and Spice Drizzle Cake",1,"Raspberry, Sloe and White Chocolate Mirror Glaze Cake","IN",30,"Client service associate","London"
"655",7,1,"Tom","Gilliford","G&T Drizzle Cake",2,"Black Forest Broken Mirror","IN",26,"Project engagement manager","Rochdale"
"656",7,1,"Val","Stones","Mum's Orange and Lemon Drizzle",10,"Chocolate Sponge with Four Fruit Frosting","IN",66,"Semi-retired, Substitute teacher","Yeovil"
"657",7,1,"Lee","Banfield","St. Clements Orange and Lemon Drizzle Cake",11,"Strawberry Surprise Mirror Cake","OUT",67,"Pastor","Bolton"
"658",7,1,"Jane","Beedle","Lemon and Poppy Seed Drizzle Cake",7,"Chocolate Orange Mirror Cake","STAR BAKER",61,"Garden designer","Beckenham"
"659",7,2,"Andrew","Smyth","Beehive Biscuits",4,"Punting in Cambridge","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"660",7,2,"Benjamina","Ebuehi","Bouquet Biscuits",3,"New York, New York","IN",23,"Teaching assistant","South London"
"661",7,2,"Jane","Beedle","Flower Pot Iced Biscuits",2,"Hastings Old Town Fishing Net Shops and Boat","IN",61,"Garden designer","Beckenham"
"662",7,2,"Kate","Barmby","""A Biscuit for the Broads""",1,"""I Promise I will do my best""","IN",37,"Nurse","Brooke, Norfolk"
"663",7,2,"Michael","Georgiou","Malt, Chocolate and Orange Iced ""Beer"" Biscuits",9,"Trip to See Santa in Lapland","IN",20,"Student","Durham"
"664",7,2,"Rav","Bansal","Union Jack Bunting Biscuits",6,"Gingerbread Christmas Fairground","IN",28,"Student support","Erith"
"665",7,2,"Selasi","Gbormittah","""Wheelie Hot Iced Biscuits""",11,"Stained Glass Window Gingerbread Church","IN",30,"Client service associate","London"
"666",7,2,"Tom","Gilliford","Chai Frappelatteccino Biscuits",7,"Tom and Pod's Near Death Experience","IN",26,"Project engagement manager","Rochdale"
"667",7,2,"Val","Stones","Sunday Treat Iced Ice Cream Cone Biscuits",5,"From Holland to New York via Yorkshire","IN",66,"Semi-retired, Substitute teacher","Yeovil"
"668",7,2,"Louise","Williams","Baa Bara Brith Biscuits",10,"Gingerbread Wedding","OUT",46,"Hairdresser","Cardiff"
"669",7,2,"Candice","Brown","Salted Caramel, Chocolate Iced Shiny Hearts",8,"Gingerbread Pub with Sticky Ginger Carpet","STAR BAKER",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"670",7,2,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"671",7,3,"Andrew","Smyth","Chocolate Barmbrack Bread",2,"Braided Harvest Bread Basket","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"672",7,3,"Benjamina","Ebuehi","Chocolate, Tahini and Almond Babka",6,"Braided Bread Heart","IN",23,"Teaching assistant","South London"
"673",7,3,"Candice","Brown","Chocolate, Salted Caramel & Pecan Brittle Brioche Loaf",3,"Italian Light and Dark Rye Twist","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"674",7,3,"Jane","Beedle","Chocolate and Cranberry Couronne",9,"Chorizo and Chilli Flower with Parmesan and Pesto Centre","IN",61,"Garden designer","Beckenham"
"675",7,3,"Kate","Barmby","Cobbled Loaf",8,"The Corn Maiden","IN",37,"Nurse","Brooke, Norfolk"
"676",7,3,"Rav","Bansal","Chocolate, Cardamom and Hazelnut Loaf",10,"Three Tier Diwali Bread Centrepiece","IN",28,"Student support","Erith"
"677",7,3,"Selasi","Gbormittah","Chocolate, Orange and Cinnamon Bread",5,"Bedouin Escape Tear and Share Bread","IN",30,"Client service associate","London"
"678",7,3,"Val","Stones","Double Chocolate Cinnamon Twist Loaf",1,"""And They All Went Into The Ark To Get Out Of The Rain""","IN",66,"Semi-retired, Substitute teacher","Yeovil"
"679",7,3,"Michael","Georgiou","Chocolate and Chilli Swirl Plait",7,"Cypriot Dove and Olive Branch Plaited Loaf with Houmous","OUT",20,"Student","Durham"
"680",7,3,"Tom","Gilliford","Chocolate Orange and Chilli Swirl Bread",4,"Jörmungandr and Mjölnir","STAR BAKER",26,"Project engagement manager","Rochdale"
"681",7,3,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"682",7,3,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"683",7,4,"Andrew","Smyth","Yorkshire 'Tapas' Puddings",4,"Churros Window Box","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"684",7,4,"Candice","Brown","Yorkshire Wellingtons",2,"Two-Way Peanut Butter Churros","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"685",7,4,"Jane","Beedle","Meat and Two Veg Yorkshires",3,"Pistachio and White Chocolate Churros","IN",61,"Garden designer","Beckenham"
"686",7,4,"Rav","Bansal","Thai Tofu Panang Yorkshires",9,"Three Dip Matcha Pistachio Churros","IN",28,"Student support","Erith"
"687",7,4,"Selasi","Gbormittah","Perfect Sunday Roast Accompaniment",8,"Lemon and Anise Churros","IN",30,"Client service associate","London"
"688",7,4,"Tom","Gilliford","West Yorkshire Fusion Puddings",5,"Fennel Churros Snake In The Grass","IN",26,"Project engagement manager","Rochdale"
"689",7,4,"Val","Stones","Mum's Chilli Yorkshire Puddings",6,"Orange Chocolate Churros","IN",66,"Semi-retired, Substitute teacher","Yeovil"
"690",7,4,"Kate","Barmby","Christmas Dinner Compromise",7,"Hot Cross Bunny Churros","OUT",37,"Nurse","Brooke, Norfolk"
"691",7,4,"Benjamina","Ebuehi","Red Onion Chutney, Brie and Bacon Yorkshire Puddings",1,"Tropical Churros","STAR BAKER",23,"Teaching assistant","South London"
"692",7,4,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"693",7,4,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"694",7,4,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"695",7,5,"Andrew","Smyth","Mum and Dad's Breakfast Pastries",6,"Spicy Chorizo Squash Parcels and Baklava Bites","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"696",7,5,"Benjamina","Ebuehi","'Good Morning America' Swirls and Peanut Butter and Banana Pinwheels",5,"Plantain and Spinach Samosas and Chai Pear Cups","IN",23,"Teaching assistant","South London"
"697",7,5,"Jane","Beedle","Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish",1,"Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones","IN",61,"Garden designer","Beckenham"
"698",7,5,"Rav","Bansal","Cinnamon Swirls and Pecan, Walnut and Maple Plaits",8,"Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas","IN",28,"Student support","Erith"
"699",7,5,"Selasi","Gbormittah","Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels",3,"Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups","IN",30,"Client service associate","London"
"700",7,5,"Tom","Gilliford","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers",4,"Yin and Yang Amuse-bouche","IN",26,"Project engagement manager","Rochdale"
"701",7,5,"Val","Stones","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls",7,"Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels","OUT",66,"Semi-retired, Substitute teacher","Yeovil"
"702",7,5,"Candice","Brown","Danish Pastry Croque Monsieur Kites and Cinnamon Apple, Vanilla Crème Rose Danish",2,"Sausage, Black Pudding and Apple Rounds and Banoffee Whiskey Cups","STAR BAKER",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"703",7,5,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"704",7,5,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"705",7,5,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"706",7,5,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"707",7,6,"Andrew","Smyth","Tangy Lime and Ginger Meringue Pie",6,"Spring Elderflower Trio","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"708",7,6,"Benjamina","Ebuehi","Grapefruit and Ginger Meringue Pie",2,"Floral Tea Cake","IN",23,"Teaching assistant","South London"
"709",7,6,"Candice","Brown","Lime, Coconut and Lemongrass Sugar Meringue Pie",5,"Four Seasons Cake","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"710",7,6,"Jane","Beedle","Lime and Coconut Meringue Pie",4,"Three Tier Orange Cake with a Floral Chocolate Collar","IN",61,"Garden designer","Beckenham"
"711",7,6,"Selasi","Gbormittah","Grapefruit, Orange and Mint Meringue Pie",7,"Three Tiered Ombré Floral Cake","IN",30,"Client service associate","London"
"712",7,6,"Rav","Bansal","Mandarin Margarita Meringue Pie",3,"Blossom Cake","OUT",28,"Student support","Erith"
"713",7,6,"Tom","Gilliford","Blood Orange Halloween Pumpkin Pie",1,"Floral Tea Cake","STAR BAKER",26,"Project engagement manager","Rochdale"
"714",7,6,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"715",7,6,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"716",7,6,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"717",7,6,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"718",7,6,"Val","Stones",NA,NA,NA,NA,66,"Semi-retired, Substitute teacher","Yeovil"
"719",7,7,"Benjamina","Ebuehi","Piña Colada Roulade",3,"Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake","IN",23,"Teaching assistant","South London"
"720",7,7,"Candice","Brown","Crowd Pleaser Roulade",2,"Blackberry and Raspberry Bubbles and After Dinner Mousse","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"721",7,7,"Jane","Beedle","Chocolate and Hazelnut Roulade",4,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses","IN",61,"Garden designer","Beckenham"
"722",7,7,"Selasi","Gbormittah","Summer Picnic Roulade",6,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes","IN",30,"Client service associate","London"
"723",7,7,"Tom","Gilliford","Millionaire's Roulade",5,"Hipster Picnic","OUT",26,"Project engagement manager","Rochdale"
"724",7,7,"Andrew","Smyth","Tropical Holiday Roulade",1,"Childhood Ice Cream Mousse Cakes","STAR BAKER",25,"Aerospace engineer","Derby / Holywood, County Down"
"725",7,7,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"726",7,7,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"727",7,7,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"728",7,7,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"729",7,7,"Rav","Bansal",NA,NA,NA,NA,28,"Student support","Erith"
"730",7,7,"Val","Stones",NA,NA,NA,NA,66,"Semi-retired, Substitute teacher","Yeovil"
"731",7,8,"Andrew","Smyth","Da Vinci Inspired Geared Pies",2,"Jousting Knights Marchpane","IN",25,"Aerospace engineer","Derby / Holywood, County Down"
"732",7,8,"Jane","Beedle","Tudor Rose Pies",5,"Swans","IN",61,"Garden designer","Beckenham"
"733",7,8,"Selasi","Gbormittah","Bouquet of Flowers",3,"Fruity Tudor Marchpane","IN",30,"Client service associate","London"
"734",7,8,"Benjamina","Ebuehi","Mexican Adventure",4,"Tudor Garden","OUT",23,"Teaching assistant","South London"
"735",7,8,"Candice","Brown","Cheesy Cheeky Fish Pies",1,"Peacock","STAR BAKER",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"736",7,8,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"737",7,8,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"738",7,8,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"739",7,8,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"740",7,8,"Rav","Bansal",NA,NA,NA,NA,28,"Student support","Erith"
"741",7,8,"Tom","Gilliford",NA,NA,NA,NA,26,"Project engagement manager","Rochdale"
"742",7,8,"Val","Stones",NA,NA,NA,NA,66,"Semi-retired, Substitute teacher","Yeovil"
"743",7,9,"Candice","Brown","Red Onion, Cambozola and Walnut Palmiers and Mushroom, Streaky Bacon, and Parmesan Palmiers",3,"Chocolate Praline Fondant Fancies and Cherry Bakewell Fondant Fancies","IN",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"744",7,9,"Jane","Beedle","Pesto and Sundried Tomato Palmiers and Goats Cheese, Olive and Parma Ham Palmiers",1,"Pistachio and Raspberry Fondant Fancies and Lemon Curd Surprise Fondant Fancies","IN",61,"Garden designer","Beckenham"
"745",7,9,"Selasi","Gbormittah","Sundried Tomato, Onion, Peppers and Parmesan Palmiers and Salmon, Spinach and Mushroom Palmiers",4,"Lime and Ginger Fondant Fancies and Pink Velvet and Raspberry Prosecco Fondant Fancies","OUT",30,"Client service associate","London"
"746",7,9,"Andrew","Smyth","Cheesy Elephant Ears and Herby Treble Clefs",2,"Philharmonic Fondants","STAR BAKER",25,"Aerospace engineer","Derby / Holywood, County Down"
"747",7,9,"Benjamina","Ebuehi",NA,NA,NA,NA,23,"Teaching assistant","South London"
"748",7,9,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"749",7,9,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"750",7,9,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"751",7,9,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"752",7,9,"Rav","Bansal",NA,NA,NA,NA,28,"Student support","Erith"
"753",7,9,"Tom","Gilliford",NA,NA,NA,NA,26,"Project engagement manager","Rochdale"
"754",7,9,"Val","Stones",NA,NA,NA,NA,66,"Semi-retired, Substitute teacher","Yeovil"
"755",7,10,"Andrew","Smyth","Crunchy Caramel Cassis Crown",1,"Family and Friends' Favourites Picnic","Runner-up",25,"Aerospace engineer","Derby / Holywood, County Down"
"756",7,10,"Jane","Beedle","Red, White and Blue Meringue Crown",3,"Family Favourites Feast","Runner-up",61,"Garden designer","Beckenham"
"757",7,10,"Candice","Brown","Queen Victoria's Mango and Strawberry Crown",2,"Picnic for Pearly Kings and Queens","WINNER",31,"PE teacher","Barton-Le-Clay, Bedfordshire"
"758",7,10,"Benjamina","Ebuehi",NA,NA,NA,NA,23,"Teaching assistant","South London"
"759",7,10,"Kate","Barmby",NA,NA,NA,NA,37,"Nurse","Brooke, Norfolk"
"760",7,10,"Lee","Banfield",NA,NA,NA,NA,67,"Pastor","Bolton"
"761",7,10,"Louise","Williams",NA,NA,NA,NA,46,"Hairdresser","Cardiff"
"762",7,10,"Michael","Georgiou",NA,NA,NA,NA,20,"Student","Durham"
"763",7,10,"Rav","Bansal",NA,NA,NA,NA,28,"Student support","Erith"
"764",7,10,"Selasi","Gbormittah",NA,NA,NA,NA,30,"Client service associate","London"
"765",7,10,"Tom","Gilliford",NA,NA,NA,NA,26,"Project engagement manager","Rochdale"
"766",7,10,"Val","Stones",NA,NA,NA,NA,66,"Semi-retired, Substitute teacher","Yeovil"
"767",8,1,"Chris","Geiger","Tropical Fresh Fruit Cake",12,"'Raised Pork Pie and Egg Surprise' Cake","IN",50,"Software developer","Bristol"
"768",8,1,"Flo","Atkins","Citrus Layer Cake",9,"'One in a Melon' Cake","IN",71,"Retired","Merseyside"
"769",8,1,"James","Hillery","Orange, Rhubarb & Ginger Crumble Cake",2,"'Mock-accino and Croissant' Cake","IN",46,"Banker","Brentwood, Essex"
"770",8,1,"Julia","Chernogorova","Courgette and Lemon Cake",3,"'Russian Doll' Cake","IN",21,"Aviation Broker","Crawley, West Sussex"
"771",8,1,"Kate","Lyon","Moroccan Strawberry and Rose Cake",1,"'Chocolate Terrarium' Cake","IN",29,"Health and safety inspector","Merseyside"
"772",8,1,"Liam","Charles","Apple and Almond Crumble Maple Loaf",8,"'Stackin' Sunday' Cake","IN",19,"Student","North London"
"773",8,1,"Sophie","Faldo","Pineapple and Coconut Sandwich Cake",5,"'Champagne Bottle and Bucket' Cake","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"774",8,1,"Stacey","Hart","Granny Smith Apple and Walnut Cake",11,"'Black Evening Clutch Bag' Cake","IN",42,"Former school teacher","Radlett, Hertfordshire"
"775",8,1,"Tom","Hetherington","Gilded Pear and Cardamom Cake",7,"'Stack of Books' Cake","IN",29,"Architect","Edinburgh"
"776",8,1,"Yan","Tsou","Windfall Apple Crumble Cake",4,"'Banana-ramen' Cake","IN",46,"Laboratory research scientist","North London"
"777",8,1,"Peter","Abatan","Coconut Cake",10,"'Bread on a Breadboard' Cake","OUT",52,"IT programme manager","Southend, Essex"
"778",8,1,"Steven","Carter-Bailey","Bonfire Night Cake",6,"'A Baker's Lunch' Cake","STAR BAKER",34,"Marketer","Watford, Hertfordshire"
"779",8,2,"Flo","Atkins","Gin Jam Butties",10,"'Pick My Bones' Game","IN",71,"Retired","Merseyside"
"780",8,2,"James","Hillery","Rhubarb and Custard Whirls",3,"'Coppit' Game","IN",46,"Banker","Brentwood, Essex"
"781",8,2,"Julia","Chernogorova","Middle Eastern Delight Sandwich Biscuits",4,"'A British Baking' Game","IN",21,"Aviation Broker","Crawley, West Sussex"
"782",8,2,"Kate","Lyon","Coconut Seashells for a Titanic Afternoon Tea",8,"'Jungle' Game","IN",29,"Health and safety inspector","Merseyside"
"783",8,2,"Liam","Charles","Coffee Malted Pecan Shorties",7,"'Classroom Classics' Game","IN",19,"Student","North London"
"784",8,2,"Sophie","Faldo","Lemon Limoncino Sandwich Biscuits",2,"'Snakes and Ladders' Game","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"785",8,2,"Stacey","Hart","Sparkly Chocolate and Marshmallow Fluff Cookies",9,"'Get to School' Game","IN",42,"Former school teacher","Radlett, Hertfordshire"
"786",8,2,"Tom","Hetherington","Coffee and Amaretto Kisses",5,"'Drain Pipes and Ladders' Game","IN",29,"Architect","Edinburgh"
"787",8,2,"Yan","Tsou","'Mrs. Marian's PB 'n' B' Biscuits",1,"'Adventures in Bakeland' Game","IN",46,"Laboratory research scientist","North London"
"788",8,2,"Chris","Geiger","Chocolate Chia Seed Biscuits with Whisky Caramel Filling",11,"'The Great British Sail Off' Game","OUT",50,"Software developer","Bristol"
"789",8,2,"Steven","Carter-Bailey","Amarpressi Biscuits",6,"'Check Bake' Game","STAR BAKER",34,"Marketer","Watford, Hertfordshire"
"790",8,2,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"791",8,3,"James","Hillery","Nordic Teacakes",9,"'Owl in the Woods' Bread Sculpture","IN",46,"Banker","Brentwood, Essex"
"792",8,3,"Kate","Lyon","Blueberry Buns",10,"'Kraken' Bread Sculpture","IN",29,"Health and safety inspector","Merseyside"
"793",8,3,"Liam","Charles","Jamaican Spiced Teacakes",5,"'Kneadapolitan' Bread Sculpture","IN",19,"Student","North London"
"794",8,3,"Sophie","Faldo","Tagine Teacakes",6,"'Picnic Basket' Bread Sculpture","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"795",8,3,"Stacey","Hart","Cranberry and Cinnamon Teacakes",1,"'Ascot Hat' Bread Sculpture","IN",42,"Former school teacher","Radlett, Hertfordshire"
"796",8,3,"Steven","Carter-Bailey","Madras Cocktail Teacakes",3,"'The Bag I Knead' Bread Sculpture","IN",34,"Marketer","Watford, Hertfordshire"
"797",8,3,"Tom","Hetherington","Orange and Cranberry Teacakes",4,"'Pink & Yellow Rose Centrepiece' Bread Sculpture","IN",29,"Architect","Edinburgh"
"798",8,3,"Yan","Tsou","'Mrs P's' Masala Chai Spiced Teacakes",8,"'Basil the Vegetarian Dragon with his Pumpkin Hoard' Bread Sculpture","IN",46,"Laboratory research scientist","North London"
"799",8,3,"Flo","Atkins","Cinnamon and Orange Teacakes",7,"'Davy Jones' Locker' Bread Sculpture","OUT",71,"Retired","Merseyside"
"800",8,3,"Julia","Chernogorova","Earl Grey Dried Fruit Teacakes",2,"'The Snail Under a Mushroom' Bread Sculpture","STAR BAKER",21,"Aviation Broker","Crawley, West Sussex"
"801",8,3,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"802",8,3,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"803",8,4,"James","Hillery","'Windy City' Millionaire Shortbreads",2,"Nutty Caramel Cake","IN",46,"Banker","Brentwood, Essex"
"804",8,4,"Julia","Chernogorova","Pecan Salted Caramel Millionaire Shortbreads",9,"Poppy Seed Caramel Cake","IN",21,"Aviation Broker","Crawley, West Sussex"
"805",8,4,"Liam","Charles","Salted Peanut Butter Millionaire Shortbreads",3,"White Layered Ginger Caramel Cake","IN",19,"Student","North London"
"806",8,4,"Sophie","Faldo","Jaffa Millionaire Shortbreads",4,"Bird's Nest Caramel Cake","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"807",8,4,"Stacey","Hart","Rum Salted Caramel Millionaire Shortbreads",1,"Chocolate and Coffee Caramel Cake","IN",42,"Former school teacher","Radlett, Hertfordshire"
"808",8,4,"Steven","Carter-Bailey","Orange Macadamia Nut Millionaire Shortbreads",7,"Caramel Crown Cake","IN",34,"Marketer","Watford, Hertfordshire"
"809",8,4,"Yan","Tsou","'Lil' Red's Ginger and Nuts' Millionaire Shortbreads",8,"Animals of the Rainforest Caramel Cake","IN",46,"Laboratory research scientist","North London"
"810",8,4,"Tom","Hetherington","Stem Ginger Caramel Shortbreads",5,"Hummingbird Cake","OUT",29,"Architect","Edinburgh"
"811",8,4,"Kate","Lyon","Salted Bay Caramel Millionaire Shortbreads",6,"Sticky Toffee Apple Caramel Cake","STAR BAKER",29,"Health and safety inspector","Merseyside"
"812",8,4,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"813",8,4,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"814",8,4,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"815",8,5,"Julia","Chernogorova","Orange & Treacle Steamed School Pudding",3,"'Opulent Ornament' Trifle Terrine","IN",21,"Aviation Broker","Crawley, West Sussex"
"816",8,5,"Kate","Lyon","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding",8,"'My Great Great Nan's' Raspberry Trifle Terrine","IN",29,"Health and safety inspector","Merseyside"
